system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
04-17,0.9466444444444444,0.9535666666666668,0.9458428571428572,,0.8944444444444445,,,,0.9425611111111112,0.9162166666666668,,0.9493466666666668,0.9228055555555555,0.9216642857142856,0.9083111111111112,,0.9278444444444444,0.9572666666666668,,,0.9131388888888888,0.9293666666666668,0.9179944444444444,0.9466444444444444,0.9535666666666668,0.9458428571428572,0.9192843333333333,0.8944444444444445,0.8981142222222223,0.9384611111111112,0.8543722222222222,0.9425611111111112,0.9162166666666668,0.9126333333333334,0.9493466666666668,0.9228055555555555,0.9216642857142856,0.9083111111111112,0.9305488888888889,0.9278444444444444,0.9572666666666668,0.9176844444444445,0.8816233333333334,0.9131388888888888,0.9293666666666668,0.9179944444444444
04-18,0.9123333333333332,0.9213,0.9234555555555556,,0.9153222222222224,0.9173666666666668,,0.8461666666666666,0.9365888888888888,,,0.8871833333333333,0.8022533333333333,0.9181166666666668,,0.9187777777777778,0.9408666666666666,0.9155285714285716,0.9022055555555556,0.9264666666666668,0.9373642857142858,0.94355,,0.9123333333333332,0.9213,0.9234555555555556,0.9117416666666667,0.9153222222222224,0.9173666666666668,0.9281277777777778,0.8461666666666666,0.9365888888888888,0.901363888888889,0.9164453703703705,0.8871833333333333,0.8022533333333333,0.9181166666666668,0.9136277777777778,0.9187777777777778,0.9408666666666666,0.9155285714285716,0.9022055555555556,0.9264666666666668,0.9373642857142858,0.94355,0.9253027777777778
04-19,0.9485333333333332,,0.9281,,0.9273785714285716,0.9337222222222222,,0.9250055555555556,0.8844777777777778,0.8865111111111111,0.9283555555555556,,,0.8900444444444444,0.9189444444444445,,,0.9265,0.886075,0.9055454545454544,0.9153055555555556,0.9425444444444444,,0.9485333333333332,0.9309000000000001,0.9281,0.9084860000000001,0.9273785714285716,0.9337222222222222,0.925339814814815,0.9250055555555556,0.8844777777777778,0.8865111111111111,0.9283555555555556,0.8987222222222222,0.8884884444444445,0.8900444444444444,0.9189444444444445,0.9108333333333334,0.8836916666666667,0.9265,0.886075,0.9055454545454544,0.9153055555555556,0.9425444444444444,0.9233638888888889
04-20,0.9356555555555556,0.9405,0.9490888888888888,0.90755,0.9354444444444444,0.9135388888888888,0.9129,0.9163833333333332,0.9191611111111112,,0.9331,,,0.9261222222222222,0.9236833333333334,0.9028888888888889,0.8265166666666667,0.9236444444444444,0.9472888888888888,0.9293266666666666,,0.9428266666666668,,0.9356555555555556,0.9405,0.9490888888888888,0.90755,0.9354444444444444,0.9135388888888888,0.9129,0.9163833333333332,0.9191611111111112,0.8865111111111111,0.9331,0.8987222222222222,0.8667766666666666,0.9261222222222222,0.9236833333333334,0.9028888888888889,0.8265166666666667,0.9236444444444444,0.9472888888888888,0.9293266666666666,0.9168,0.9428266666666668,0.9232922222222222
04-21,0.9354666666666668,0.924377777777778,0.8985666666666666,,,0.9173722222222224,0.9281277777777778,0.9095,0.9253611111111112,,0.9120222222222224,0.8987222222222222,,0.9251722222222224,,,,0.8489111111111112,,0.9669555555555556,,0.93666,0.9287333333333332,0.9354666666666668,0.924377777777778,0.8985666666666666,0.9049183333333334,0.9324749999999999,0.9173722222222224,0.9281277777777778,0.9095,0.9253611111111112,0.8729055555555556,0.9120222222222224,0.8987222222222222,0.8927293333333333,0.9251722222222224,0.9055222222222223,0.9137333333333333,0.9019198653198651,0.8489111111111112,0.944175,0.9669555555555556,0.9168,0.93666,0.9287333333333332
04-22,0.9398222222222222,,,0.9022866666666668,0.9295055555555556,0.9257111111111112,0.8812888888888889,0.9393333333333334,,0.8593000000000001,0.9212555555555556,0.954775,0.9313,0.90316,0.8873611111111112,0.9245777777777778,,0.9333555555555556,0.9410611111111112,0.9431388888888887,0.9168,,0.9276055555555556,0.9398222222222222,0.9248055555555557,0.9243749999999998,0.9022866666666668,0.9295055555555556,0.9257111111111112,0.8812888888888889,0.9393333333333334,0.9124694444444443,0.8593000000000001,0.9212555555555556,0.954775,0.9313,0.90316,0.8873611111111112,0.9245777777777778,0.8993792087542086,0.9333555555555556,0.9410611111111112,0.9431388888888887,0.9168,0.9331055555555556,0.9276055555555556
04-23,,0.9252333333333334,,0.9078428571428572,0.9184571428571427,,,0.9310722222222222,,,,0.9432555555555556,,0.9544,0.9278,,,0.95641,0.9369611111111112,0.8552777777777778,0.9346363636363636,,,0.9356555555555556,0.9252333333333334,0.9251177777777777,0.9078428571428572,0.9184571428571427,0.9257111111111112,0.9090194444444444,0.9310722222222222,0.9195694444444444,0.8807733333333335,0.918463888888889,0.9432555555555556,0.9315388888888889,0.9544,0.9278,0.9108333333333334,0.9090731481481482,0.95641,0.9369611111111112,0.8552777777777778,0.9346363636363636,0.9267188888888889,0.9187638888888889
04-24,,,,0.9011555555555556,0.9127111111111113,,0.93675,0.9345055555555556,,,0.9156722222222222,0.9023666666666668,0.9317777777777778,0.92845,0.8982111111111111,,,0.9564555555555556,,,0.9168833333333334,,0.9099222222222222,0.9354666666666668,0.9259966666666667,0.9251177777777777,0.9011555555555556,0.9127111111111113,0.9341694444444445,0.93675,0.9345055555555556,0.9150072222222223,0.8814833333333334,0.9156722222222222,0.9023666666666668,0.9317777777777778,0.92845,0.8982111111111111,0.9070611111111111,0.8737,0.9564555555555556,0.9200972222222222,0.8980833333333333,0.9168833333333334,0.9204735555555554,0.9099222222222222
04-25,,,,0.9369722222222222,0.9087777777777778,0.9426277777777778,0.92595,0.9361166666666668,0.9137777777777778,,0.93285,0.93595,0.94785,0.8969357142857143,,,,0.9293388888888888,0.9032333333333332,0.9408888888888888,,0.9167777777777778,0.9267222222222222,0.9275577777777777,0.9269333333333333,0.9161333333333332,0.9369722222222222,0.9087777777777778,0.9426277777777778,0.92595,0.9361166666666668,0.9137777777777778,0.9029645238095239,0.93285,0.93595,0.94785,0.8969357142857143,0.8982111111111111,0.9070611111111111,0.9090731481481482,0.9293388888888888,0.9032333333333332,0.9408888888888888,0.9201589393939393,0.9167777777777778,0.9267222222222222
04-26,,,,0.9718533333333332,0.9276333333333332,,0.9495555555555556,,0.9052833333333332,0.9036666666666668,0.92324,0.9438153846153846,0.9162733333333334,,,,,,0.9329944444444443,0.9292777777777778,,0.9054333333333332,0.9744,0.9222222222222223,0.9175611111111112,0.9243749999999998,0.9718533333333332,0.9276333333333332,0.9257111111111112,0.9495555555555556,0.9345055555555556,0.9052833333333332,0.9036666666666668,0.92324,0.9438153846153846,0.9162733333333334,0.9226277777777778,0.8982111111111111,0.9062277777777779,0.9108916666666668,0.9293388888888888,0.9329944444444443,0.9292777777777778,0.9164527777777778,0.9054333333333332,0.9744
04-27,,0.9286333333333332,,1.0016333333333334,0.9652222222222222,,0.9332833333333334,,0.9110444444444444,0.9377888888888888,,0.8648,0.9197277777777776,,0.75515,,,,,0.9392,,,0.6988777777777778,0.9505258333333334,0.9286333333333332,0.9251177777777777,1.0016333333333334,0.9652222222222222,0.9063268518518518,0.9332833333333334,0.8340694444444445,0.9110444444444444,0.9377888888888888,0.9257964444444443,0.8648,0.9197277777777776,0.9213636734693879,0.75515,0.8983877777777778,0.9108249158249158,0.9293388888888888,0.9247138888888888,0.9392,0.9179872222222223,0.9167777777777778,0.6988777777777778
04-28,,0.8894444444444444,,0.9854333333333332,,,,0.7320222222222222,,,,0.924175,0.9363611111111112,,0.911,,,0.9167333333333332,0.9164333333333332,,0.9160222222222222,,0.9441944444444444,0.9411077777777777,0.8894444444444444,0.9251177777777777,0.9854333333333332,0.9244641403209585,0.9109388888888889,0.9787541666666666,0.7320222222222222,0.911640404040404,0.9325837301587301,0.92682,0.924175,0.9363611111111112,0.9226277777777778,0.911,0.8878777777777778,0.9226617845117844,0.9167333333333332,0.9164333333333332,0.9339666666666666,0.9160222222222222,0.9145555555555556,0.9441944444444444
04-29,,,0.9337,,,,1.024225,,0.9122363636363636,0.9273785714285714,,0.9310944444444444,,,,,0.9108916666666668,0.9337166666666666,0.8924222222222222,0.9287333333333332,0.9202888888888888,0.9236777777777778,,0.9411077777777777,0.9073008641975309,0.9337,0.9692356666666665,0.9163050494118675,0.9426277777777778,1.024225,0.8568416666666666,0.9122363636363636,0.9273785714285714,0.9147642222222222,0.9310944444444444,0.94785,0.9213444444444445,0.8982111111111111,0.8870444444444444,0.9108916666666668,0.9337166666666666,0.8924222222222222,0.9287333333333332,0.9202888888888888,0.9236777777777778,0.9381166666666666
04-30,0.9046222222222222,,0.925088888888889,,,0.8421833333333333,0.9013222222222222,,0.9094444444444444,,0.9304,0.9207,,,,0.8878777777777778,0.9898111111111112,0.9222833333333332,0.9571333333333334,0.9263944444444444,,,0.9320388888888888,0.9046222222222222,0.8971888888888889,0.925088888888889,0.9575638888888888,0.9127111111111113,0.8421833333333333,0.9013222222222222,0.8253212962962962,0.9094444444444444,0.9273785714285714,0.9304,0.9207,0.9671629629629631,0.919574149659864,0.8753796296296296,0.8878777777777778,0.9898111111111112,0.9222833333333332,0.9571333333333334,0.9263944444444444,0.9202888888888888,0.9230755555555555,0.9320388888888888
05-01,1.0318777777777777,,,,,0.9480055555555555,0.9667583333333334,,,,0.8988222222222222,,,,,,,0.9472,0.9236444444444444,0.9366222222222222,,,,1.0318777777777777,0.8933166666666666,0.9483861111111112,0.951656111111111,0.911860185185185,0.9480055555555555,0.9667583333333334,0.8568416666666666,0.9093555555555556,0.8725115079365079,0.8988222222222222,0.9385785714285714,0.9790203703703705,0.9213636734693879,0.9133277777777776,0.8870444444444444,0.9308722222222222,0.9472,0.9236444444444444,0.9366222222222222,0.9202888888888888,0.9230755555555555,0.930261111111111
05-02,,,0.9716833333333332,0.9296944444444444,,0.9459866666666666,0.9499833333333332,,0.9092666666666668,0.8176444444444444,0.8945388888888889,0.9564571428571428,,0.9226277777777778,,,,0.9404923076923076,0.9124416666666668,0.9567611111111112,0.92545,,0.9284833333333332,0.9540847222222223,0.8894444444444444,0.9716833333333332,0.9296944444444444,0.9144248316498317,0.9459866666666666,0.9499833333333332,0.9098722222222222,0.9092666666666668,0.8176444444444444,0.8945388888888889,0.9564571428571428,0.9553,0.9226277777777778,0.8753796296296296,0.8862111111111111,0.9308722222222222,0.9404923076923076,0.9124416666666668,0.9567611111111112,0.92545,0.9239485185185186,0.9284833333333332
05-03,,,,,,,,0.9098722222222222,,,0.9140611111111112,,1.0454,,0.9599888888888888,0.8862111111111111,0.9308722222222222,,,0.9339,0.9179944444444444,,0.9400388888888888,0.9705722222222222,0.8864998765432098,0.9379527777777779,0.9384277777777779,0.9353272727272728,0.9488655555555555,0.9520325757575756,0.9098722222222222,0.893396985479798,0.8760111111111111,0.9140611111111112,0.9463369047619048,1.0454,0.9213444444444445,0.9599888888888888,0.8862111111111111,0.9308722222222222,0.9341044871794871,0.9350013888888891,0.9339,0.9179944444444444,0.9230755555555555,0.9400388888888888
